sis_id,school_id,student_id,section_id,attendance_date,attendance_type,attendance_status,excuse_code
att-3e42a1999a,63dbd,fc49c7,0b87a099,2025-04-03,section,present,
att-79afabe2c6,63dbd,301c50,0b87a099,2025-04-03,section,present,
att-a65d6d4bc7,63dbd,d80256,0b87a099,2025-04-03,section,present,
att-9f5a349e3a,63dbd,c4a73b,0b87a099,2025-04-03,section,present,
att-5ff35aa742,63dbd,5f5cc1,0b87a099,2025-04-03,section,present,
att-91f27fdfd1,63dbd,4ce581,0b87a099,2025-04-03,section,tardy,EXC-107
att-39a69817a2,63dbd,5f28c0,0b87a099,2025-04-03,section,present,
att-fbb0aa2fd7,63dbd,24a188,0b87a099,2025-04-03,section,present,
att-6e6dcc6577,63dbd,19eb82,0b87a099,2025-04-03,section,present,
att-f6e397fe61,63dbd,6ea75e,0b87a099,2025-04-03,section,present,
att-b248b26481,63dbd,580d1c,0b87a099,2025-04-03,section,present,
att-87a923eb5b,63dbd,a097d0,0b87a099,2025-04-03,section,present,
att-94dad80983,63dbd,53e002,ddd76426,2025-04-03,section,present,
att-c08a3096d4,63dbd,7f210f,ddd76426,2025-04-03,section,present,
att-42ef86f06d,63dbd,55198b,ddd76426,2025-04-03,section,present,
att-e5c0afc7e1,63dbd,187fa2,ddd76426,2025-04-03,section,present,
att-7bd0177e1a,63dbd,77cc56,ddd76426,2025-04-03,section,present,
att-b1ad7dca6a,63dbd,1cf2b6,ddd76426,2025-04-03,section,present,
att-f20095fc01,63dbd,6e6a7b,ddd76426,2025-04-03,section,present,
att-cdcd04f850,63dbd,fe1e29,ddd76426,2025-04-03,section,present,
att-1dc134f1c7,63dbd,7e6bf8,ddd76426,2025-04-03,section,present,
att-c08ee89445,63dbd,05e22b,ddd76426,2025-04-03,section,tardy,EXC-847
att-e52fbc8fa5,63dbd,c74cb4,ddd76426,2025-04-03,section,present,
att-0fff40c2c0,63dbd,bd8550,ddd76426,2025-04-03,section,present,
att-25be57c0fe,63dbd,ca68e2,ddd76426,2025-04-03,section,present,
att-a5411524bb,63dbd,8cf39a,ddd76426,2025-04-03,section,present,
att-3e32cf9045,63dbd,cad5ae,ddd76426,2025-04-03,section,present,
att-4d1978e0ae,63dbd,8b34ae,29951f10,2025-04-03,section,present,
att-ebdc3ec74b,63dbd,bf922a,29951f10,2025-04-03,section,present,
att-d4b6e042b5,63dbd,34bdb6,29951f10,2025-04-03,section,present,
att-a91f7676db,63dbd,907a49,29951f10,2025-04-03,section,tardy,EXC-726
att-c3b7a302e6,63dbd,565532,29951f10,2025-04-03,section,present,
att-ca5f8e7ef4,63dbd,9a4e20,29951f10,2025-04-03,section,present,
att-974431d249,63dbd,5e4185,29951f10,2025-04-03,section,present,
att-b97b72d527,63dbd,ff0456,29951f10,2025-04-03,section,present,
att-4e1eb9066d,63dbd,cde3c1,29951f10,2025-04-03,section,present,
att-726bcca022,63dbd,683194,29951f10,2025-04-03,section,present,
att-399222129a,63dbd,2bf3e0,29951f10,2025-04-03,section,present,
att-de53fe4df5,63dbd,24386e,29951f10,2025-04-03,section,present,
att-4df86a5867,63dbd,5dda77,29951f10,2025-04-03,section,present,
att-13174e7f2a,63dbd,494965,29951f10,2025-04-03,section,absent,EXC-222
att-aeaf6cf425,63dbd,4fa9b9,29951f10,2025-04-03,section,present,
att-1f4a73e9fe,63dbd,9bc3e4,b454804a,2025-04-03,section,present,
att-378fceef07,63dbd,a5c3f1,b454804a,2025-04-03,section,present,
att-79a3f9a549,63dbd,dc684d,b454804a,2025-04-03,section,present,
att-b2be25c55d,63dbd,0f6ec6,b454804a,2025-04-03,section,absent,EXC-927
att-5e1154cb6e,63dbd,a05d30,b454804a,2025-04-03,section,present,
att-501e5f5a64,63dbd,daf75f,b454804a,2025-04-03,section,present,
att-061c83bc94,63dbd,09a101,b454804a,2025-04-03,section,present,
att-992fdc0885,63dbd,f985f6,b454804a,2025-04-03,section,present,
att-fe58743a0c,63dbd,22a70a,b454804a,2025-04-03,section,present,
att-6735150f16,63dbd,e947f4,b454804a,2025-04-03,section,present,
att-a05ba9df12,63dbd,e19e2d,b454804a,2025-04-03,section,present,
att-ee5fe8c305,63dbd,07af94,b454804a,2025-04-03,section,present,
att-06a143a623,63dbd,bb359e,b454804a,2025-04-03,section,present,
att-141f197270,63dbd,639944,b454804a,2025-04-03,section,tardy,EXC-341
att-4d23b927a8,63dbd,b3c980,b454804a,2025-04-03,section,present,
att-eb8c6d9e4d,63dbd,3348f3,395a3fd9,2025-04-03,section,present,
att-6e6a0fb4c4,63dbd,f4dc7c,395a3fd9,2025-04-03,section,present,
att-15fe6528bf,63dbd,fb181b,395a3fd9,2025-04-03,section,present,
att-f313bc4492,63dbd,5d7d73,395a3fd9,2025-04-03,section,present,
att-ca193af1f5,63dbd,6ce5fe,395a3fd9,2025-04-03,section,present,
att-145c2084f4,63dbd,4d9763,395a3fd9,2025-04-03,section,present,
att-f3aac0163e,63dbd,5fd4c6,395a3fd9,2025-04-03,section,present,
att-269ab85b45,63dbd,80e981,395a3fd9,2025-04-03,section,present,
att-a1ff8f4b97,63dbd,48a81a,395a3fd9,2025-04-03,section,present,
att-ca56de7be8,63dbd,a4a376,395a3fd9,2025-04-03,section,present,
att-e072f71d0a,63dbd,646f60,395a3fd9,2025-04-03,section,present,
att-94ce769617,63dbd,6830ba,395a3fd9,2025-04-03,section,present,
att-d41cef0744,63dbd,49b7a2,395a3fd9,2025-04-03,section,present,
att-4d85762cc0,63dbd,6a72ff,395a3fd9,2025-04-03,section,present,
att-41eefb8c3e,63dbd,ff2e08,395a3fd9,2025-04-03,section,present,
att-1fcd4ebfce,63dbd,53b7b6,2442b80a,2025-04-03,section,present,
att-e3d722219a,63dbd,064693,2442b80a,2025-04-03,section,present,
att-420acbd449,63dbd,dceada,2442b80a,2025-04-03,section,present,
att-35d54918ab,63dbd,410749,2442b80a,2025-04-03,section,present,
att-d63a8d1279,63dbd,b2fc52,2442b80a,2025-04-03,section,absent,EXC-487
att-8a7a5a5274,63dbd,481cad,2442b80a,2025-04-03,section,present,
att-3c696a1e8d,63dbd,0fd397,2442b80a,2025-04-03,section,present,
att-b890e8974a,63dbd,fc1408,2442b80a,2025-04-03,section,present,
att-d787f148e5,63dbd,1469f5,2442b80a,2025-04-03,section,present,
att-609d446030,63dbd,d805b9,2442b80a,2025-04-03,section,present,
att-6a29c04a39,63dbd,8818b2,2442b80a,2025-04-03,section,present,
att-ef8692c446,63dbd,3ad21a,2442b80a,2025-04-03,section,present,
att-07caabb6fb,63dbd,6eb739,2442b80a,2025-04-03,section,present,
att-a06c065be5,63dbd,e3a2f2,2442b80a,2025-04-03,section,absent,EXC-891
att-2189d279e0,63dbd,c6c16d,2442b80a,2025-04-03,section,present,
att-5003a5ac67,a4d7d3,078753,90fc9160,2025-04-03,section,present,
att-8e3049fe61,a4d7d3,60fc76,90fc9160,2025-04-03,section,present,
att-c54369b5a6,a4d7d3,f12908,90fc9160,2025-04-03,section,absent,EXC-433
att-fe0d770553,a4d7d3,a14977,90fc9160,2025-04-03,section,present,
att-394e488461,a4d7d3,f453d7,90fc9160,2025-04-03,section,present,
att-be59e44321,a4d7d3,4c4549,90fc9160,2025-04-03,section,present,
att-064df1ed00,a4d7d3,cffc78,90fc9160,2025-04-03,section,present,
att-ea4c06903c,a4d7d3,ee0b6c,90fc9160,2025-04-03,section,present,
att-800b18e0e5,a4d7d3,773613,90fc9160,2025-04-03,section,present,
att-d92cd93363,a4d7d3,130cdd,90fc9160,2025-04-03,section,absent,EXC-974
att-8d3147d547,a4d7d3,cc3376,90fc9160,2025-04-03,section,present,
att-8b07f722b2,a4d7d3,06c0d0,90fc9160,2025-04-03,section,present,
att-d62618212c,a4d7d3,817c8b,90fc9160,2025-04-03,section,present,
att-10140f8f7f,a4d7d3,21cf7b,90fc9160,2025-04-03,section,present,
att-b7cc3379ee,a4d7d3,0515f6,90fc9160,2025-04-03,section,present,
att-3bb53c480c,a4d7d3,ed4dca,48af789f,2025-04-03,section,present,
att-8982b25cf2,a4d7d3,5b0a60,48af789f,2025-04-03,section,present,
att-6849232199,a4d7d3,81fe57,48af789f,2025-04-03,section,present,
att-9d2c48afaa,a4d7d3,bd95db,48af789f,2025-04-03,section,present,
att-0ac811b17b,a4d7d3,9ab604,48af789f,2025-04-03,section,present,
att-948ff50f28,a4d7d3,569a16,48af789f,2025-04-03,section,present,
att-cd6d9e52b3,a4d7d3,82e59d,48af789f,2025-04-03,section,present,
att-b2814da8bb,a4d7d3,9efd44,48af789f,2025-04-03,section,absent,EXC-950
att-7f4439f566,a4d7d3,d98cd0,48af789f,2025-04-03,section,present,
att-fcd8fb692b,a4d7d3,4a2512,48af789f,2025-04-03,section,present,
att-8ba484f9ae,a4d7d3,03870c,48af789f,2025-04-03,section,present,
att-2b4219d28f,a4d7d3,aba841,48af789f,2025-04-03,section,present,
att-129f64ba79,a4d7d3,51b342,48af789f,2025-04-03,section,present,
att-db44604ebe,a4d7d3,395dd5,48af789f,2025-04-03,section,present,
att-3ca6fdede3,a4d7d3,f7ff81,48af789f,2025-04-03,section,present,
att-fcd977d8f4,a4d7d3,46e320,3d6ebcb3,2025-04-03,section,present,
att-58ab17f35e,a4d7d3,0edcd8,3d6ebcb3,2025-04-03,section,present,
att-beddbc050c,a4d7d3,a29a2a,3d6ebcb3,2025-04-03,section,present,
att-932a1ba418,a4d7d3,3fae21,3d6ebcb3,2025-04-03,section,present,
att-81c170e023,a4d7d3,5cb972,3d6ebcb3,2025-04-03,section,present,
att-4ac9e1c2f8,a4d7d3,de44b8,3d6ebcb3,2025-04-03,section,present,
att-a61f78c86f,a4d7d3,7e87a5,3d6ebcb3,2025-04-03,section,present,
att-e3b3b4d0fd,a4d7d3,f4b72c,3d6ebcb3,2025-04-03,section,present,
att-fddcd83cdd,a4d7d3,b1bfc3,3d6ebcb3,2025-04-03,section,present,
att-ced82defc6,a4d7d3,db3fe0,3d6ebcb3,2025-04-03,section,present,
att-25f078413e,a4d7d3,f13827,3d6ebcb3,2025-04-03,section,present,
att-5f559692a3,a4d7d3,f64a48,3d6ebcb3,2025-04-03,section,present,
att-fe6a3a7826,a4d7d3,ab0659,3d6ebcb3,2025-04-03,section,tardy,EXC-166
att-f38dfdafbc,a4d7d3,c40e2b,3d6ebcb3,2025-04-03,section,present,
att-1a6c7ab569,a4d7d3,77f5b9,3d6ebcb3,2025-04-03,section,present,
att-b65b85c97d,a4d7d3,fc28b9,a6dc07d3,2025-04-03,section,present,
att-a7f33cf1b0,a4d7d3,5b092e,a6dc07d3,2025-04-03,section,present,
att-9a99deac58,a4d7d3,696f82,a6dc07d3,2025-04-03,section,present,
att-ee504ed389,a4d7d3,5f4abd,a6dc07d3,2025-04-03,section,tardy,EXC-404
att-20a452a085,a4d7d3,6d1a17,a6dc07d3,2025-04-03,section,present,
att-3c4f14ca0b,a4d7d3,527dc8,a6dc07d3,2025-04-03,section,present,
att-6ad8c0dd59,a4d7d3,93e75e,a6dc07d3,2025-04-03,section,present,
att-39d4c6ae34,a4d7d3,e1bc5e,a6dc07d3,2025-04-03,section,present,
att-caf923da34,a4d7d3,ab52c2,a6dc07d3,2025-04-03,section,present,
att-5785cc9f34,a4d7d3,c47396,a6dc07d3,2025-04-03,section,present,
att-c9c9f0ab93,a4d7d3,db4219,a6dc07d3,2025-04-03,section,present,
att-980baf95bb,a4d7d3,cc1109,a6dc07d3,2025-04-03,section,absent,EXC-559
att-20e61b3b40,a4d7d3,d16c61,a6dc07d3,2025-04-03,section,present,
att-69df800ae2,a4d7d3,19114d,a6dc07d3,2025-04-03,section,present,
att-b0a79f5982,a4d7d3,41d04c,a6dc07d3,2025-04-03,section,present,
att-26d855e399,a4d7d3,e3bf3a,8ba8dc07,2025-04-03,section,present,
att-8b684fff7d,a4d7d3,f64dfa,8ba8dc07,2025-04-03,section,present,
att-51f631167c,a4d7d3,e237c0,8ba8dc07,2025-04-03,section,present,
att-a32dcd703e,a4d7d3,c825a4,8ba8dc07,2025-04-03,section,present,
att-677dcc9ad1,a4d7d3,8b84b0,8ba8dc07,2025-04-03,section,present,
att-14e856ff82,a4d7d3,8cf647,8ba8dc07,2025-04-03,section,present,
att-e6e0aae989,a4d7d3,c9f5c1,8ba8dc07,2025-04-03,section,present,
att-0789ba42a6,a4d7d3,fc7e24,8ba8dc07,2025-04-03,section,tardy,EXC-756
att-174240c388,a4d7d3,3110a7,8ba8dc07,2025-04-03,section,absent,EXC-181
att-1f3404ea37,a4d7d3,7384eb,8ba8dc07,2025-04-03,section,present,
att-1e81dd10bd,a4d7d3,9fbd8e,8ba8dc07,2025-04-03,section,present,
att-6aee69a147,a4d7d3,88b328,8ba8dc07,2025-04-03,section,present,
att-7b470a0f58,a4d7d3,148b2f,8ba8dc07,2025-04-03,section,present,
att-7870555908,a4d7d3,352d61,8ba8dc07,2025-04-03,section,present,
att-bff0bd5638,a4d7d3,c601a7,8ba8dc07,2025-04-03,section,present,
att-345530d02a,a4d7d3,80d492,e6522f3e,2025-04-03,section,absent,EXC-103
att-4373b99a49,a4d7d3,96da5f,e6522f3e,2025-04-03,section,tardy,EXC-543
att-64e555e33e,a4d7d3,c0da4e,e6522f3e,2025-04-03,section,present,
att-8dc3e318b6,a4d7d3,4270f9,e6522f3e,2025-04-03,section,absent,EXC-104
att-ae20533568,a4d7d3,55fa1a,e6522f3e,2025-04-03,section,present,
att-4b9ced6442,a4d7d3,31fcc6,e6522f3e,2025-04-03,section,present,
att-8e16a9c90f,a4d7d3,834be3,e6522f3e,2025-04-03,section,present,
att-abeef13aa2,a4d7d3,4d4bfc,e6522f3e,2025-04-03,section,present,
att-1f51598a89,a4d7d3,bb5b49,e6522f3e,2025-04-03,section,present,
att-236038ea82,a4d7d3,c820c9,e6522f3e,2025-04-03,section,present,
att-2897ff6ad4,a4d7d3,2d4385,e6522f3e,2025-04-03,section,present,
att-1a7f612332,a4d7d3,ca62dd,e6522f3e,2025-04-03,section,absent,EXC-818
att-1f6e8593d5,a4d7d3,992603,e6522f3e,2025-04-03,section,present,
att-bb4fadc5bc,a4d7d3,c21fff,e6522f3e,2025-04-03,section,present,
att-23fd44e572,a4d7d3,415fe8,e6522f3e,2025-04-03,section,present,
att-76a24ac327,a4d7d3,45dc2b,08cd2ee0,2025-04-03,section,present,
att-8d7f68e6bb,a4d7d3,d31b22,08cd2ee0,2025-04-03,section,present,
att-4ba73b5ecc,a4d7d3,526faa,08cd2ee0,2025-04-03,section,present,
att-fb0b7eaa04,a4d7d3,bbb79c,08cd2ee0,2025-04-03,section,present,
att-0faf4b077c,a4d7d3,add023,08cd2ee0,2025-04-03,section,present,
att-48362e7efd,a4d7d3,6afb04,08cd2ee0,2025-04-03,section,tardy,EXC-187
att-ee0de9acec,a4d7d3,3bd3aa,08cd2ee0,2025-04-03,section,present,
att-33a0fd8a12,a4d7d3,63166a,08cd2ee0,2025-04-03,section,present,
att-06714738e0,a4d7d3,fecace,08cd2ee0,2025-04-03,section,present,
att-a3b145601d,a4d7d3,af0ff2,08cd2ee0,2025-04-03,section,present,
att-71455477e6,a4d7d3,a89886,08cd2ee0,2025-04-03,section,present,
att-e46a7e719f,a4d7d3,d554a5,08cd2ee0,2025-04-03,section,present,
att-1be7c9f2e4,a4d7d3,f778b9,08cd2ee0,2025-04-03,section,present,
att-920ad86e5c,a4d7d3,ce7806,08cd2ee0,2025-04-03,section,present,
att-4954526ec5,a4d7d3,e9b6f6,08cd2ee0,2025-04-03,section,present,
att-7be9578342,a4d7d3,2e8b45,63f94909,2025-04-03,section,present,
att-b2253d4519,a4d7d3,e27746,63f94909,2025-04-03,section,present,
att-8195152fcc,a4d7d3,9a34bc,63f94909,2025-04-03,section,present,
att-521e8edf01,a4d7d3,bd058a,63f94909,2025-04-03,section,present,
att-2e273b0c70,a4d7d3,e93a3d,63f94909,2025-04-03,section,tardy,EXC-817
att-b27e4b6c4e,a4d7d3,95e15d,63f94909,2025-04-03,section,present,
att-501da7274d,a4d7d3,bf4105,63f94909,2025-04-03,section,present,
att-4a16a0d35b,a4d7d3,4644e8,63f94909,2025-04-03,section,absent,EXC-301
att-f90b32c349,a4d7d3,b6084c,63f94909,2025-04-03,section,present,
att-37d051dde8,a4d7d3,bd9a13,63f94909,2025-04-03,section,present,
att-f6ce12c3a3,a4d7d3,c934ef,63f94909,2025-04-03,section,present,
att-680639db9c,a4d7d3,fed7f9,63f94909,2025-04-03,section,present,
att-674b4b47ff,a4d7d3,ab14cf,63f94909,2025-04-03,section,present,
att-1c8ef2b181,a4d7d3,05bf6d,63f94909,2025-04-03,section,present,
att-acd2e934b5,a4d7d3,a05ec1,63f94909,2025-04-03,section,present,
att-847f9c4958,a4d7d3,411751,40549658,2025-04-03,section,present,
att-d3e8512f9c,a4d7d3,15bc75,40549658,2025-04-03,section,present,
att-d584e64e37,a4d7d3,4c8d6a,40549658,2025-04-03,section,present,
att-18080c31f9,a4d7d3,dd7a95,40549658,2025-04-03,section,present,
att-f29520c968,a4d7d3,fd30e1,40549658,2025-04-03,section,present,
att-d3774c6317,a4d7d3,b73ab8,40549658,2025-04-03,section,present,
att-dcaa5336cf,a4d7d3,add36f,40549658,2025-04-03,section,present,
att-aa21c164ec,a4d7d3,c9994c,40549658,2025-04-03,section,present,
att-72803c95f4,a4d7d3,3e7778,40549658,2025-04-03,section,present,
att-e7527b798e,a4d7d3,cfd9c3,40549658,2025-04-03,section,present,
att-e1061e0d01,a4d7d3,ae4297,40549658,2025-04-03,section,present,
att-0573680ee0,a4d7d3,fa3c9a,40549658,2025-04-03,section,present,
att-2bca17d781,a4d7d3,6a317d,40549658,2025-04-03,section,present,
att-6330514de1,a4d7d3,6f8413,40549658,2025-04-03,section,present,
att-1af22841c7,a4d7d3,563d8d,40549658,2025-04-03,section,present,
att-80ba0a6ee0,a4d7d3,729d0c,acc998bc,2025-04-03,section,present,
att-88e5ced5a6,a4d7d3,7caaac,acc998bc,2025-04-03,section,present,
att-469429a32a,a4d7d3,298274,acc998bc,2025-04-03,section,present,
att-5933d06053,a4d7d3,ca7a07,acc998bc,2025-04-03,section,present,
att-643a3f3477,a4d7d3,2233aa,acc998bc,2025-04-03,section,present,
att-65b0698a18,a4d7d3,f0db7b,acc998bc,2025-04-03,section,present,
att-6333fc9d87,a4d7d3,150476,acc998bc,2025-04-03,section,present,
att-9a49f0e0fc,a4d7d3,3bc75a,acc998bc,2025-04-03,section,present,
att-b26e25ddef,a4d7d3,b1808f,acc998bc,2025-04-03,section,present,
att-040f2c42e7,a4d7d3,6501d1,acc998bc,2025-04-03,section,present,
att-866268e5c2,a4d7d3,6c02e8,acc998bc,2025-04-03,section,present,
att-f73292743f,a4d7d3,e53498,acc998bc,2025-04-03,section,present,
att-58a5714cd0,a4d7d3,af9151,acc998bc,2025-04-03,section,present,
att-c38f42aed2,a4d7d3,2ac3a0,acc998bc,2025-04-03,section,present,
att-d23222e2d2,a4d7d3,e9999d,acc998bc,2025-04-03,section,present,
att-384e66d158,ceddd5,97a2d6,067f4bae,2025-04-03,section,present,
att-de20643eb8,ceddd5,0b8f03,067f4bae,2025-04-03,section,present,
att-9c31c02b8f,ceddd5,24d76b,067f4bae,2025-04-03,section,tardy,EXC-667
att-5d88d8ad73,ceddd5,a56bfb,067f4bae,2025-04-03,section,present,
att-f8d74a606a,ceddd5,ebadbe,067f4bae,2025-04-03,section,tardy,EXC-411
att-40df3278b9,ceddd5,db8867,067f4bae,2025-04-03,section,present,
att-d11966cd53,ceddd5,765023,067f4bae,2025-04-03,section,present,
att-8fb5ab04f8,ceddd5,0c48c1,067f4bae,2025-04-03,section,present,
att-15f5530d1e,ceddd5,18604f,067f4bae,2025-04-03,section,present,
att-20f7eec67c,ceddd5,aed78b,067f4bae,2025-04-03,section,present,
att-4be42a4455,ceddd5,5dec76,067f4bae,2025-04-03,section,present,
att-9caec57890,ceddd5,487fcf,067f4bae,2025-04-03,section,present,
att-0144fb8863,ceddd5,92f103,067f4bae,2025-04-03,section,present,
att-4907a49361,ceddd5,687f2b,067f4bae,2025-04-03,section,present,
att-3b2a015141,ceddd5,f1d89b,067f4bae,2025-04-03,section,absent,EXC-427
att-fe2f9c1551,ceddd5,0531b0,d461f40f,2025-04-03,section,tardy,EXC-514
att-212a0e5068,ceddd5,da6730,d461f40f,2025-04-03,section,present,
att-b0b9eb8d71,ceddd5,57cc21,d461f40f,2025-04-03,section,present,
att-65d85ff68a,ceddd5,d738ff,d461f40f,2025-04-03,section,present,
att-aa852f4126,ceddd5,845591,d461f40f,2025-04-03,section,present,
att-2464525591,ceddd5,dc2581,d461f40f,2025-04-03,section,present,
att-d1f40cbf71,ceddd5,e05eb2,d461f40f,2025-04-03,section,present,
att-5fcb47dce4,ceddd5,601b8b,d461f40f,2025-04-03,section,present,
att-c827ced2cb,ceddd5,a4919e,d461f40f,2025-04-03,section,present,
att-08163e1a0a,ceddd5,818e99,d461f40f,2025-04-03,section,present,
att-1eca6782b3,ceddd5,06586b,d461f40f,2025-04-03,section,present,
att-5f2882e2b3,ceddd5,5f74f1,d461f40f,2025-04-03,section,present,
att-3bc7ddd4e2,ceddd5,e3d97b,d461f40f,2025-04-03,section,tardy,EXC-806
att-770155caa6,ceddd5,7d889a,d461f40f,2025-04-03,section,present,
att-ed001e529c,ceddd5,81b129,d461f40f,2025-04-03,section,present,
att-35255cb8ec,ceddd5,b83412,3f747c10,2025-04-03,section,present,
att-fc4d6167be,ceddd5,80da9b,3f747c10,2025-04-03,section,present,
att-49addcb97f,ceddd5,fd8ab6,3f747c10,2025-04-03,section,present,
att-9312ebe085,ceddd5,711405,3f747c10,2025-04-03,section,present,
att-a42b718c0c,ceddd5,cc4489,3f747c10,2025-04-03,section,present,
att-ca8c6c87fe,ceddd5,6e492c,3f747c10,2025-04-03,section,present,
att-84fbe3c4d6,ceddd5,1ac9dd,3f747c10,2025-04-03,section,present,
att-352ae780a3,ceddd5,369dab,3f747c10,2025-04-03,section,present,
att-39c9c11ecc,ceddd5,b2d09a,3f747c10,2025-04-03,section,present,
att-24795a9207,ceddd5,7e1466,3f747c10,2025-04-03,section,present,
att-0b00cf41ea,ceddd5,2afb1a,3f747c10,2025-04-03,section,present,
att-d09ea29b9c,ceddd5,94ea43,3f747c10,2025-04-03,section,present,
att-16a09110b3,ceddd5,36adbd,3f747c10,2025-04-03,section,present,
att-c5cc4d7f3d,ceddd5,7df9a2,3f747c10,2025-04-03,section,present,
att-e6308a22b4,ceddd5,356413,3f747c10,2025-04-03,section,present,
att-f8eb4116e7,ceddd5,175b91,62410001,2025-04-03,section,present,
att-4e4f1a951f,ceddd5,fdb849,62410001,2025-04-03,section,present,
att-b12e43eac3,ceddd5,f92663,62410001,2025-04-03,section,present,
att-b440dc6c62,ceddd5,e74f48,62410001,2025-04-03,section,present,
att-08dbfde807,ceddd5,00d67e,62410001,2025-04-03,section,present,
att-37764c356f,ceddd5,5ddcf6,62410001,2025-04-03,section,present,
att-30241d2801,ceddd5,d6858f,62410001,2025-04-03,section,present,
att-f05347581f,ceddd5,129769,62410001,2025-04-03,section,present,
att-c5b48b9d37,ceddd5,705a27,62410001,2025-04-03,section,present,
att-79d344b345,ceddd5,e0ea5e,62410001,2025-04-03,section,present,
att-82f41c9c03,ceddd5,801fb7,62410001,2025-04-03,section,present,
att-345d7b17d0,ceddd5,92ec44,62410001,2025-04-03,section,present,
att-5fb74a1984,ceddd5,0b6ce8,62410001,2025-04-03,section,present,
att-3b5b3f3bd6,ceddd5,0be02b,62410001,2025-04-03,section,present,
att-674f014a14,ceddd5,5140d7,62410001,2025-04-03,section,present,
att-13e291fac2,ceddd5,1c3844,7187f6b2,2025-04-03,section,present,
att-bb277c6977,ceddd5,a0b90c,7187f6b2,2025-04-03,section,present,
att-ffe0b9fd9f,ceddd5,a84d05,7187f6b2,2025-04-03,section,present,
att-d8fb19644c,ceddd5,fc144f,7187f6b2,2025-04-03,section,present,
att-da1a7482e5,ceddd5,867748,7187f6b2,2025-04-03,section,present,
att-56b985c1b3,ceddd5,f3cf0f,7187f6b2,2025-04-03,section,present,
att-bce31b44e1,ceddd5,0c5482,7187f6b2,2025-04-03,section,present,
att-27d1cd6406,ceddd5,a0d651,7187f6b2,2025-04-03,section,present,
att-d820f75cd1,ceddd5,0babc0,7187f6b2,2025-04-03,section,tardy,EXC-967
att-abecf05215,ceddd5,dc6a72,7187f6b2,2025-04-03,section,present,
att-d44ec136ba,ceddd5,8e7985,7187f6b2,2025-04-03,section,present,
att-3dfae6b7aa,ceddd5,4ec0d3,7187f6b2,2025-04-03,section,present,
att-df482bdb1c,ceddd5,b7bead,7187f6b2,2025-04-03,section,present,
att-533c415189,ceddd5,f1bdcc,7187f6b2,2025-04-03,section,absent,EXC-608
att-1d84dec525,ceddd5,871137,7187f6b2,2025-04-03,section,present,
att-8cd49a78f3,ceddd5,32f832,d69a09f3,2025-04-03,section,present,
att-b255735931,ceddd5,693a2b,d69a09f3,2025-04-03,section,present,
att-9b58f55909,ceddd5,15b33b,d69a09f3,2025-04-03,section,present,
att-547907e4b4,ceddd5,a4b320,d69a09f3,2025-04-03,section,present,
att-ed16a460b5,ceddd5,e78b94,d69a09f3,2025-04-03,section,present,
att-bb535e0f95,ceddd5,572b46,d69a09f3,2025-04-03,section,present,
att-e4255b16ee,ceddd5,3306f4,d69a09f3,2025-04-03,section,present,
att-b5cf1abb66,ceddd5,8ed764,d69a09f3,2025-04-03,section,present,
att-ae6736ace1,ceddd5,efa5b9,d69a09f3,2025-04-03,section,present,
att-6859ab7b93,ceddd5,b08c06,d69a09f3,2025-04-03,section,present,
att-3f12bb094f,ceddd5,afc8de,d69a09f3,2025-04-03,section,tardy,EXC-687
att-b81f17276b,ceddd5,d3fb9e,d69a09f3,2025-04-03,section,present,
att-10f6ee96e9,ceddd5,70a451,d69a09f3,2025-04-03,section,present,
att-296902a50e,ceddd5,05b281,d69a09f3,2025-04-03,section,present,
att-f802ab4c56,ceddd5,3b20e1,d69a09f3,2025-04-03,section,present,
att-b4de10d052,ceddd5,83b541,d15e28f8,2025-04-03,section,present,
att-81c2202b74,ceddd5,68678e,d15e28f8,2025-04-03,section,present,
att-71870620e4,ceddd5,4643c7,d15e28f8,2025-04-03,section,present,
att-504ed54e94,ceddd5,ecd0f3,d15e28f8,2025-04-03,section,present,
att-f020d838dc,ceddd5,9ac3d4,d15e28f8,2025-04-03,section,present,
att-73a7d6f2db,ceddd5,f90c3f,d15e28f8,2025-04-03,section,present,
att-2507fe8f27,ceddd5,bca46f,d15e28f8,2025-04-03,section,present,
att-80d31d93ce,ceddd5,d5f055,d15e28f8,2025-04-03,section,present,
att-2ecb83ed51,ceddd5,e12f49,d15e28f8,2025-04-03,section,absent,EXC-195
att-7698162d99,ceddd5,3c2c2c,d15e28f8,2025-04-03,section,present,
att-c8c062d0f9,ceddd5,a47cdf,d15e28f8,2025-04-03,section,present,
att-b953248a34,ceddd5,966935,d15e28f8,2025-04-03,section,present,
att-6f501fc58b,ceddd5,462fb6,d15e28f8,2025-04-03,section,absent,EXC-953
att-e0c9fa9af0,ceddd5,3ca6c5,d15e28f8,2025-04-03,section,present,
att-86f168e084,ceddd5,1a8937,d15e28f8,2025-04-03,section,present,
att-6a3dcaa8e8,ceddd5,ca4492,e13e67e3,2025-04-03,section,present,
att-15d5f027e8,ceddd5,aecfb2,e13e67e3,2025-04-03,section,present,
att-639a927669,ceddd5,9baa78,e13e67e3,2025-04-03,section,present,
att-921feeb2fd,ceddd5,02ad13,e13e67e3,2025-04-03,section,present,
att-4e8cf2698d,ceddd5,c81c40,e13e67e3,2025-04-03,section,present,
att-10f213ba99,ceddd5,338971,e13e67e3,2025-04-03,section,tardy,EXC-967
